user_id,activeness,look_through,collection,add_car,buy
4749,15233684,286,678,1,17,11
4750,96959735,286,606,41,9,11
4751,134799207,286,631,10,1,5
4752,91241437,286,748,0,38,16
4753,111492575,286,702,5,3,5
4754,88164394,286,722,16,23,13
4755,45443577,285,678,3,12,3
4756,66872523,285,620,0,30,26
4757,95291000,285,667,3,0,5
4758,19187898,285,958,3,132,17
4759,102857568,285,708,16,8,6
4760,88879877,285,758,3,61,32
4761,122894123,285,793,15,20,19
4762,117595647,285,575,6,3,5
4763,84515674,285,705,46,17,9
4764,12781227,285,599,6,20,20
4765,68140975,285,620,6,5,13
4766,85911844,285,636,1,35,11
4767,48540190,285,758,0,57,8
4768,126368119,285,893,0,84,58
4769,47034811,285,590,0,12,0
4770,49540495,285,537,0,7,1
4771,20803556,285,674,12,18,5
4772,125968699,284,744,1,7,23
4773,63669820,284,765,9,7,8
4774,71588286,284,689,0,16,36
4775,133361096,284,645,46,0,6
4776,54812225,284,675,17,3,5
4777,35036434,284,628,1,3,2
4778,131982300,284,601,5,4,13
4779,70378443,284,683,6,2,16
4780,139008197,284,631,1,0,2
4781,83654474,284,671,0,10,16
4782,71116726,283,702,25,48,12
4783,96809136,283,669,5,21,1
4784,99030368,283,946,0,73,55
4785,55419955,283,625,3,24,0
4786,70710134,283,692,2,29,2
4787,107211105,283,815,118,0,10
4788,71884482,283,779,41,9,19
4789,12915945,283,827,1,41,29
4790,124247158,283,691,0,4,9
4791,55619609,283,630,0,0,12
4792,108935333,283,783,1,11,17
4793,84536947,283,671,11,23,7
4794,89205429,283,540,1,5,31
4795,71354365,283,614,6,46,25
4796,67323837,282,677,11,11,11
4797,77455519,282,733,1,7,3
4798,20357254,282,601,21,4,2
4799,74514093,282,772,23,5,6
4800,81176106,282,624,3,29,26
4801,3961781,282,729,0,29,14
4802,24754040,282,727,17,2,4
4803,117592613,282,761,1,62,21
4804,72737478,282,660,0,0,8
4805,42774712,281,805,0,48,8
4806,126244438,281,599,0,8,3
4807,43592775,281,577,0,12,4
4808,43888543,281,567,3,8,3
4809,55970053,281,675,1,18,7
4810,51004227,281,648,0,12,0
4811,141050630,280,730,3,1,18
4812,83790946,280,661,3,31,6
4813,114979206,280,647,0,26,7
4814,124012044,280,703,5,0,19
4815,51840068,280,746,37,25,13
4816,81969298,280,909,34,8,12
4817,46033039,280,529,0,19,2
4818,86559682,280,510,83,3,0
4819,39685993,280,645,75,9,1
4820,111745354,280,519,11,7,0
4821,99221990,280,736,6,1,1
4822,106264374,279,614,0,3,1
4823,76712733,279,676,1,36,11
4824,48866597,279,781,0,28,13
4825,45710176,279,720,1,36,3
4826,3191999,279,681,37,2,3
4827,24565144,279,575,0,35,8
4828,56024287,279,565,0,11,17
4829,95335060,279,929,1,66,29
4830,141791496,279,797,0,8,6
4831,59234696,279,562,1,8,22
4832,40910479,279,659,0,21,5
4833,104410718,279,794,59,1,9
4834,87746553,279,761,15,44,4
4835,110876918,279,698,3,26,7
4836,122556496,279,567,6,22,4
4837,20319214,279,696,0,53,8
4838,98051914,279,692,7,0,2
4839,72614595,278,775,11,3,15
4840,8057587,278,697,28,4,8
4841,80681265,278,707,0,33,0
4842,89505491,278,669,40,8,11
4843,9922403,278,510,55,0,0
4844,71022760,278,616,15,69,51
4845,105940851,278,694,1,30,9
4846,61950050,278,747,1,19,15
4847,114204430,278,650,12,0,3
4848,77934101,278,642,0,6,3
4849,1440595,278,618,1,25,6
4850,66546927,278,663,3,10,2
4851,87383843,278,429,0,0,4
4852,29071427,278,661,0,12,4
4853,102090600,278,693,10,38,0
4854,133277318,278,514,1,28,9
4855,64587388,277,646,0,25,2
4856,116372262,277,670,6,8,5
4857,120095637,277,600,2,17,3
4858,82948136,277,607,6,5,2
4859,78915466,277,574,0,15,10
4860,126458188,277,722,8,6,11
4861,137740450,277,651,1,5,2
4862,25039683,277,915,16,11,9
4863,125250662,277,565,15,19,5
4864,97789003,277,796,3,44,12
4865,98723285,277,698,1,54,29
4866,107866501,277,607,36,9,11
4867,131433540,277,483,36,23,12
4868,128250525,277,631,0,22,8
4869,78442810,277,888,0,13,7
4870,102100388,276,814,0,2,18
4871,122841506,276,848,0,71,11
4872,134341423,276,560,1,35,2
4873,64418285,276,740,2,11,19
4874,84190828,276,537,7,0,3
4875,124559448,276,603,18,1,3
4876,111346462,276,717,12,2,1
4877,114166965,276,892,2,16,26
4878,139840350,276,482,0,20,29
4879,142105858,276,682,1,37,5
4880,33406584,275,760,0,14,6
4881,138773149,275,715,5,18,3
4882,72983130,275,583,9,4,4
4883,107789990,275,642,1,43,3
4884,29898034,275,618,1,8,10
4885,67163644,275,500,5,0,0
4886,46247646,275,727,0,22,6
4887,48308523,275,685,17,4,11
4888,71608151,275,906,34,2,6
4889,110403987,275,662,4,5,9
4890,39003640,275,584,23,15,15
4891,46229523,275,652,82,10,12
4892,68606919,275,554,0,9,1
4893,15407004,275,610,0,8,5
4894,69536379,274,549,1,9,17
4895,65091539,274,816,3,25,12
4896,7721554,274,645,9,1,2
4897,14198898,274,583,2,38,0
4898,93212998,274,603,1,28,9
4899,73024300,274,682,32,34,17
4900,33376456,273,695,21,31,2
4901,81642985,273,868,55,37,16
4902,5371256,273,662,3,0,8
4903,28769511,273,632,17,13,0
4904,97932183,273,693,39,7,8
4905,23971826,273,772,0,31,21
4906,13149712,273,663,0,18,6
4907,86494239,273,599,8,5,8
4908,83925852,273,750,2,18,7
4909,74760356,273,835,1,27,16
4910,135413852,273,718,0,32,4
4911,142159936,273,592,3,10,1
4912,115315519,273,550,29,28,1
4913,93252787,273,659,0,24,2
4914,57938026,273,843,11,60,7
4915,88644182,273,800,1,4,8
4916,105858242,273,971,78,10,6
4917,8835073,273,583,0,43,14
4918,64301405,273,632,2,0,10
4919,7629413,272,690,9,5,1
4920,44132277,272,649,1,9,6
4921,53343702,272,638,51,29,6
4922,76609587,272,506,0,6,14
4923,139175021,272,591,17,0,0
4924,89908518,272,651,18,1,4
4925,41388992,272,491,4,0,8
4926,1845368,272,679,4,22,26
4927,134583015,272,687,1,4,13
4928,33982462,272,767,15,43,11
4929,20145080,272,609,28,14,1
4930,6835466,272,582,35,10,7
4931,73264728,272,796,0,62,7
4932,21072045,271,694,15,70,15
4933,43923104,271,815,22,42,5
4934,135983226,271,611,1,50,4
4935,21249023,271,539,1,6,1
4936,60546984,271,842,0,21,11
4937,74094443,271,660,0,2,13
4938,98747755,271,767,0,13,14
4939,70634382,271,613,2,10,19
4940,94828149,271,736,2,19,17
4941,105952260,271,787,110,6,14
4942,38800318,271,719,3,17,8
4943,83801469,270,701,88,1,2
4944,18834651,270,547,0,4,0
4945,124269392,270,619,1,5,14
4946,93488442,270,632,8,31,5
4947,53872916,270,531,2,12,3
4948,115403250,270,691,1,7,6
4949,117293037,270,612,1,17,4
4950,89662943,270,735,3,11,6
4951,85375726,270,794,0,11,0
4952,123484943,270,823,14,12,19
4953,119635601,270,700,7,11,8
4954,67380310,270,663,18,1,4
4955,109059613,270,697,0,23,7
4956,74710317,270,486,0,45,27
4957,104996540,269,655,5,3,9
4958,136976745,269,942,3,68,27
4959,26240479,269,515,0,7,3
4960,1792749,269,777,4,21,4
4961,63144168,269,641,17,9,12
4962,113483179,269,631,0,7,6
4963,101893207,269,689,5,51,17
4964,94715497,269,615,13,8,14
4965,120258671,269,671,5,39,5
4966,107372875,268,569,12,2,3
4967,79184188,268,868,1,49,9
4968,70124937,268,494,0,3,13
4969,117374212,268,772,0,26,6
4970,141710981,268,595,3,17,5
4971,60142922,268,832,1,16,8
4972,107876999,268,821,1,37,12
4973,72742548,268,660,80,0,4
4974,11869567,268,803,39,70,27
4975,1299235,268,673,1,34,6
4976,65420807,268,625,0,37,5
4977,126218648,267,595,2,2,3
4978,63083532,267,513,0,118,13
4979,72689411,267,703,17,53,11
4980,124932641,267,726,0,9,21
4981,128580091,267,780,92,6,3
4982,25389890,267,650,0,36,27
4983,54228513,267,704,17,13,11
4984,54424205,267,617,42,29,4
4985,111516163,267,698,120,6,5
4986,60563604,267,766,9,0,6
4987,14974061,267,555,1,3,5
4988,88366771,267,823,41,11,25
4989,41282708,267,704,20,0,8
4990,120855917,267,450,67,7,2
4991,20847463,267,674,5,28,7
4992,96363456,267,769,1,13,5
4993,91961766,267,795,6,21,10
4994,127228302,267,800,69,24,35
4995,469275,266,982,3,66,17
4996,66899098,266,696,7,29,5
4997,71190731,266,1148,6,62,57
4998,63022538,266,339,0,1,0
4999,37571237,266,607,17,35,10
5000,53418759,266,499,11,12,8
5001,90091673,266,637,3,14,7
5002,130199663,266,566,1,0,3
5003,81329164,266,625,3,16,6
5004,76824004,266,633,4,1,3
5005,113113004,266,609,2,42,56
5006,108493335,266,671,0,11,6
5007,107140956,266,482,14,0,0
5008,41347685,266,748,11,7,25
5009,72385171,265,740,8,8,20
5010,5244763,265,670,3,32,2
5011,107542981,265,554,12,13,0
5012,26594698,265,801,33,9,7
5013,67993088,265,611,27,3,10
5014,62881230,265,688,1,74,36
5015,3325137,265,675,19,1,2
5016,42912720,265,637,17,67,4
5017,109688356,265,919,4,92,41
5018,29705032,264,723,40,4,16
5019,40551347,264,801,26,13,11
5020,59633193,264,662,6,0,7
5021,13715846,264,555,0,83,12
5022,107863206,264,759,15,22,27
5023,89162423,264,499,12,19,1
5024,129254313,264,642,10,3,5
5025,141557172,264,627,9,24,28
5026,106678728,264,706,0,0,1
5027,31166915,264,613,1,42,4
5028,109104663,264,713,1,41,7
5029,100689236,264,569,1,7,5
5030,132949381,264,621,0,1,12
5031,19188351,264,547,0,1,4
5032,142346162,264,632,10,0,1
5033,116641691,264,587,0,7,20
5034,107886518,263,503,6,29,10
5035,68810875,263,737,4,67,16
5036,47204685,263,627,16,0,2
5037,90806967,263,479,0,39,9
5038,92669887,263,780,20,126,49
5039,57984762,263,556,5,35,23
5040,45820649,263,580,22,0,0
5041,27998421,263,736,19,6,8
5042,39006152,263,767,3,14,4
5043,72687663,263,512,6,10,5
5044,76797721,263,601,17,7,4
5045,137392529,263,760,0,19,16
5046,94068081,263,643,36,3,13
5047,135994616,263,684,2,4,11
5048,39751786,263,680,1,50,101
5049,64233626,263,631,16,5,7
5050,44338893,263,904,1,0,0
5051,139363016,262,595,1,37,4
5052,7668271,262,716,20,8,2
5053,10147559,262,764,0,3,3
5054,371408,262,605,3,2,7
5055,36111422,262,857,20,1,2
5056,122420696,262,588,2,14,2
5057,32611279,262,545,1,6,5
5058,61382316,262,540,1,87,11
5059,47769110,262,691,0,3,14
5060,36797719,261,778,0,24,5
5061,72546528,261,654,18,26,16
5062,111802084,261,619,1,13,4
5063,85681532,261,612,1,8,5
5064,123826131,261,702,3,54,14
5065,130232182,261,555,22,6,7
5066,113186488,261,638,12,24,3
5067,24068503,261,402,0,6,10
5068,93883985,261,721,55,20,8
5069,27468970,261,618,0,5,3
5070,111105453,261,552,44,6,6
5071,73822392,261,562,0,3,5
5072,33773587,261,770,2,50,21
5073,83367118,260,831,20,9,5
5074,69018740,260,625,1,2,6
5075,34824408,260,651,0,14,24
5076,15878366,260,610,43,23,10
5077,129824498,260,859,52,15,12
5078,39749835,260,707,2,72,9
5079,32971905,260,734,14,0,9
5080,54029651,260,608,4,3,13
5081,26081128,260,708,7,13,11
5082,31989735,260,737,64,32,15
5083,95394154,260,696,47,6,1
5084,105675704,260,669,28,4,5
5085,106144107,260,727,5,1,8
5086,48283518,260,583,19,1,3
5087,57911004,259,725,4,5,13
5088,130058959,259,622,8,0,2
5089,72663653,259,671,6,11,6
5090,88332423,259,671,0,42,19
5091,57713902,259,602,11,21,5
5092,114036937,259,723,20,11,5
5093,20352134,259,713,1,87,1
5094,1143730,259,627,5,26,32
5095,94951729,259,522,3,0,0
5096,129993893,259,346,8,0,0
5097,26814910,259,642,5,83,7
5098,101068291,259,608,0,19,8
5099,55163874,259,747,12,197,73
5100,109090637,258,681,1,1,14
5101,56962081,258,593,1,34,11
5102,55247483,258,701,1,22,4
5103,131528753,258,688,2,21,3
5104,136442786,258,609,3,15,12
5105,132145907,258,550,7,3,5
5106,66258086,258,667,1,15,0
5107,30628618,258,687,4,20,5
5108,69097019,258,710,0,11,2
5109,69799403,258,610,0,1,6
5110,87823047,258,545,2,50,19
5111,77569855,258,632,1,104,7
5112,141241567,258,790,62,8,6
5113,137523335,258,555,30,1,3
5114,134412210,258,678,32,9,8
5115,115506710,258,661,8,18,2
5116,101712435,258,656,0,16,7
5117,48115175,258,545,51,0,1
5118,20428615,258,624,3,9,3
5119,3039555,258,830,25,7,3
5120,109657786,257,991,140,23,15
5121,20311539,257,504,15,1,9
5122,88667400,257,445,8,1,0
5123,104940488,257,626,15,3,10
5124,17734154,257,655,0,9,11
5125,67234945,257,737,7,6,11
5126,100673378,257,536,13,19,15
5127,113730629,257,623,1,12,9
5128,26936473,257,520,0,8,6
5129,34465012,257,609,72,32,3
5130,115037905,257,804,29,15,4
5131,85164861,257,639,1,4,10
5132,14125235,257,766,0,48,35
5133,69151720,257,647,26,46,21
5134,2202055,257,796,9,56,36
5135,76123992,257,582,3,9,13
5136,118728296,257,608,3,7,12
5137,27902356,257,803,14,3,12
5138,47002562,256,601,0,74,3
5139,77486638,256,577,25,84,9
5140,95102401,256,502,1,24,1
5141,48688879,256,807,4,32,15
5142,38818694,256,698,53,9,7
5143,43865915,256,611,0,96,14
5144,51898855,256,648,1,1,25
5145,54393201,256,646,3,49,4
5146,79511070,256,825,10,27,6
5147,109122076,256,610,1,43,5
5148,10047481,256,673,0,28,9
5149,121472075,256,572,0,25,12
5150,26397546,256,634,5,85,26
5151,130835099,256,834,57,29,17
5152,48255688,256,772,3,28,8
5153,41574514,256,641,4,39,8
5154,129593694,255,614,21,1,3
5155,19490224,255,704,0,16,22
5156,43469273,255,619,2,37,22
5157,106264780,255,614,33,4,3
5158,128458555,255,994,21,6,18
5159,123765725,255,600,9,19,15
5160,112395286,255,567,0,12,6
5161,115814132,255,673,24,21,23
5162,6194289,255,928,3,82,4
5163,64497148,255,784,4,18,8
5164,119276116,255,639,2,29,4
5165,230169,255,553,15,0,5
5166,62613690,255,603,3,16,18
5167,87056156,255,537,1,61,30
5168,26694724,255,667,0,60,16
5169,17879382,255,772,2,80,18
5170,119132467,254,602,7,5,19
5171,36442529,254,611,0,6,13
5172,114488216,254,530,0,9,0
5173,82515153,254,608,0,0,3
5174,50541645,254,701,84,18,27
5175,26252888,254,513,2,35,3
5176,86317377,254,624,1,21,11
5177,1376538,254,509,0,16,1
5178,71104421,254,663,5,5,4
5179,118142258,254,628,4,2,6
5180,90108982,254,572,2,20,7
5181,97829437,254,625,12,29,6
5182,3410120,254,597,1,21,3
5183,115920114,254,614,3,11,11
5184,131404662,254,658,33,42,33
5185,103962873,254,573,0,4,3
5186,101650089,254,675,0,5,4
5187,34733798,254,607,0,12,1
5188,15969446,253,679,3,16,5
5189,114354964,253,596,1,16,9
5190,107474719,253,597,5,3,15
5191,12521330,253,625,3,10,2
5192,99849460,253,604,0,21,2
5193,72419526,253,578,0,30,12
5194,2583781,253,580,0,5,2
5195,120752720,253,528,6,14,1
5196,10784467,252,698,1,16,4
5197,82543781,252,664,1,7,3
5198,101148250,252,589,0,31,3
5199,33673277,252,540,0,11,7
5200,120962167,252,535,19,2,2
5201,105345142,252,687,3,2,5
5202,141808205,252,661,48,9,3
5203,18635611,252,466,11,0,8
5204,90782781,252,640,1,83,15
5205,96882763,252,657,0,23,18
5206,54209577,252,903,55,39,7
5207,71659448,251,622,0,26,16
5208,22186124,251,374,0,5,0
5209,107481928,251,595,2,59,25
5210,68898846,251,743,0,40,19
5211,113657908,251,638,4,28,10
5212,90481932,251,557,57,15,12
5213,39661435,251,635,66,3,4
5214,134190262,251,751,0,1,10
5215,56940965,251,680,47,21,15
5216,68286406,251,749,2,19,7
5217,13833712,251,541,0,2,0
5218,90116353,251,543,0,37,16
5219,123320271,250,587,10,0,12
5220,41318851,250,624,0,18,7
5221,8787788,250,844,8,4,6
5222,57499730,250,680,2,32,6
5223,48210002,250,458,3,3,6
5224,53510774,250,537,42,1,1
5225,31569374,250,813,45,31,4
5226,94524054,250,558,40,10,13
5227,105950688,250,518,0,2,1
5228,28142759,250,660,0,24,8
5229,95975835,250,687,72,1,0
5230,99136326,250,452,3,16,19
5231,43474001,250,546,0,0,5
5232,14753773,250,810,0,73,26
5233,46113230,250,587,0,17,12
5234,1577314,250,660,3,13,1
5235,946815,250,664,0,23,0
5236,85741579,249,544,1,19,5
5237,3413900,249,389,25,7,7
5238,111935471,249,624,4,0,6
5239,81277846,249,632,0,34,8
5240,84031225,249,610,0,78,2
5241,132132334,249,656,62,4,8
5242,60167759,249,805,159,32,3
5243,14045890,249,587,0,67,25
5244,58949820,249,781,24,27,26
5245,90652115,249,375,65,10,5
5246,75985892,249,452,27,12,17
5247,114719627,249,944,0,32,10
5248,84988197,249,722,23,7,6
5249,10029139,249,628,24,34,38
5250,101998375,249,716,0,46,18
5251,14703703,249,549,2,16,6
5252,90402638,249,661,32,5,7
5253,80727812,249,647,0,30,12
5254,33947710,249,552,2,17,6
5255,120059346,249,609,41,24,17
5256,1637359,249,605,0,44,6
5257,114425805,249,751,2,32,18
5258,35605344,249,647,0,101,22
5259,78056941,249,717,0,42,11
5260,55105517,249,613,3,26,15
5261,16970455,248,494,1,28,3
5262,7432045,248,436,36,0,3
5263,93101761,248,706,2,2,2
5264,64749469,248,650,24,46,15
5265,16164748,248,520,0,28,2
5266,101893817,248,677,19,15,8
5267,123575075,248,590,9,6,4
5268,1393423,248,746,1,65,17
5269,2476290,248,686,8,24,18
5270,61438158,248,494,2,4,6
5271,19598141,248,765,0,36,42
5272,99316679,248,751,60,2,12
5273,6620781,248,889,0,94,14
5274,109002193,248,489,0,4,2
5275,134052710,248,498,0,35,4
5276,118701490,247,703,11,21,20
5277,110247084,247,721,1,18,4
5278,69439146,247,720,1,61,12
5279,60895034,247,567,0,1,10
5280,122663988,247,577,2,24,3
5281,19566612,247,565,5,23,3
5282,69309944,247,688,1,51,25
5283,7324990,247,592,1,20,5
5284,49445501,247,582,0,55,19
5285,105998397,247,502,6,3,8
5286,45673925,247,600,0,4,5
5287,60468635,247,525,0,38,20
5288,93432337,246,521,0,1,4
5289,128948552,246,531,1,1,5
5290,29672649,246,555,1,11,5
5291,96954718,246,590,13,28,0
5292,66013505,246,687,66,13,14
5293,20313518,246,655,0,21,0
5294,6035004,246,498,5,9,5
5295,89172693,246,525,1,24,2
5296,18021595,246,546,1,2,7
5297,81450166,246,596,0,17,5
5298,28485598,246,711,0,42,9
5299,137131424,246,862,1,42,15
5300,132658166,246,499,12,3,6
5301,86177928,246,581,0,121,10
5302,135426325,246,825,18,10,13
5303,81209558,246,645,3,43,18
5304,65212247,246,554,50,1,5
5305,93350263,246,626,0,29,5
5306,68918980,246,550,1,34,3
5307,6962634,246,688,1,0,0
5308,43294371,245,749,12,18,9
5309,113209486,245,628,7,69,4
5310,13494122,245,609,1,6,3
5311,72802416,245,689,22,6,11
5312,20651779,245,871,3,19,5
5313,128480499,245,747,17,52,25
5314,126486106,245,629,4,34,4
5315,127600731,245,621,0,8,5
5316,37374363,245,617,1,4,6
5317,17967304,245,574,1,2,0
5318,106234362,244,608,54,6,8
5319,126590304,244,563,5,4,10
5320,102506684,244,614,1,75,8
5321,2355429,244,554,0,15,9
5322,115270456,244,657,3,9,6
5323,5453075,244,431,0,1,9
5324,28295597,244,511,51,4,14
5325,24415789,244,841,0,19,14
5326,13618452,244,573,1,6,7
5327,28155623,244,726,3,2,5
5328,129236616,244,515,43,1,0
5329,16471696,244,821,33,22,17
5330,132989425,244,583,0,31,8
5331,105431298,243,675,0,25,13
5332,27899230,243,649,26,10,8
5333,1342803,243,568,5,10,6
5334,91146006,243,642,1,42,31
5335,2086248,243,615,0,18,3
5336,22704445,243,801,4,1,7
5337,83146472,243,682,27,5,11
5338,81409690,243,620,12,6,10
5339,40743909,243,585,0,12,1
5340,115303272,243,548,11,0,0
5341,131396587,243,617,13,1,5
5342,101675574,243,589,0,18,12
5343,413028,243,782,77,10,19
5344,81180137,243,572,0,17,2
5345,76295896,243,624,0,29,8
5346,10890725,242,710,29,1,4
5347,134753482,242,544,15,16,10
5348,128601539,242,549,0,20,1
5349,124434550,242,747,37,25,10
5350,38045550,242,535,15,12,3
5351,84904440,242,536,1,4,1
5352,90770539,242,651,16,2,8
5353,42930557,242,538,0,14,6
5354,78179705,242,682,0,3,41
5355,10801251,242,515,2,21,4
5356,57966099,242,501,0,22,17
5357,11864903,242,601,4,55,36
5358,116923816,242,688,1,55,27
5359,69995353,242,520,2,3,7
5360,131039248,242,476,0,4,21
5361,87153696,242,798,0,70,21
5362,11837009,241,478,0,15,18
5363,4651576,241,702,2,58,5
5364,108124253,241,649,1,12,11
5365,61119877,241,526,12,5,4
5366,73053288,241,586,2,22,5
5367,19852570,241,622,1,9,1
5368,34737895,241,794,29,6,12
5369,26239858,240,732,17,13,17
5370,67856822,240,565,1,8,6
5371,493185,240,694,19,21,10
5372,47871014,240,683,1,27,6
5373,29606760,240,552,18,10,9
5374,133563346,240,808,16,6,14
5375,21793284,240,358,0,1,0
5376,68027689,240,687,5,41,16
5377,49335337,240,454,5,4,9
5378,71910013,240,414,1,8,9
5379,17668683,240,533,0,0,1
5380,117683594,240,728,5,21,10
5381,66369549,240,453,2,0,13
5382,128777466,240,616,2,45,4
5383,96503383,240,556,0,19,3
5384,116500279,240,687,1,59,21
5385,94389805,239,712,32,2,7
5386,87816316,239,498,14,1,3
5387,1932774,239,605,0,10,6
5388,130017399,239,731,9,3,8
5389,11996708,239,804,22,21,16
5390,20762185,239,546,12,2,5
5391,65507981,239,364,0,31,34
5392,5441836,239,541,11,9,7
5393,4722649,239,555,1,17,0
5394,58224399,239,482,1,17,27
5395,21520822,239,1055,13,70,7
5396,107771019,239,486,15,37,1
5397,78920609,239,568,2,27,1
5398,22016654,239,646,4,60,20
5399,100075093,239,693,2,21,21
5400,140921157,238,750,1,24,12
5401,43859278,238,601,0,17,7
5402,57018141,238,677,69,7,7
5403,66370086,238,550,1,19,1
5404,4872882,237,422,7,0,1
5405,84186023,237,548,1,23,6
5406,106277262,237,638,0,5,3
5407,51566642,237,503,21,1,6
5408,98626231,237,769,4,41,4
5409,70042204,237,455,0,13,5
5410,127813943,237,790,2,28,10
5411,69344847,237,558,0,14,1
5412,51030788,237,503,23,0,0
5413,24875933,237,627,10,37,11
5414,74445562,237,717,32,36,6
5415,74956614,237,786,28,8,4
5416,44419751,237,456,31,0,0
5417,75272212,237,591,0,60,3
5418,52041756,237,644,13,0,0
5419,97009883,236,671,50,46,16
5420,113194695,236,488,0,19,0
5421,72088706,236,548,0,9,4
5422,80125554,236,540,0,18,11
5423,139354564,236,411,71,1,7
5424,43849039,236,590,0,0,2
5425,136843553,236,600,17,48,1
5426,21690466,236,608,34,7,12
5427,32678052,236,660,0,13,6
5428,32140111,236,478,0,4,1
5429,106900965,236,472,7,2,3
5430,35145947,236,494,2,8,3
5431,17715311,236,555,25,0,4
5432,899031,236,587,17,49,1
5433,136854904,236,648,0,36,9
5434,72249339,236,578,28,6,14
5435,127581031,236,544,3,22,5
5436,127951201,236,611,23,0,3
5437,69419619,236,631,1,15,23
5438,949924,236,618,31,0,0
5439,98016030,235,688,1,35,10
5440,111325472,235,830,4,66,9
5441,229807,235,586,67,62,7
5442,13045535,235,753,1,10,6
5443,99868558,235,591,0,1,0
5444,37407111,235,590,0,53,10
5445,114853491,235,768,7,38,10
5446,126372016,235,596,70,57,6
5447,129329656,235,481,2,14,3
5448,16470860,235,772,0,0,1
5449,135675623,235,590,1,23,0
5450,86058116,234,451,1,5,5
5451,84549991,234,568,13,8,2
5452,76048990,234,565,0,16,0
5453,65340007,234,542,1,22,4
5454,108277029,234,526,8,15,14
5455,107194118,234,549,0,6,0
5456,41858386,234,578,0,20,13
5457,36855645,234,528,7,11,2
5458,87477352,234,554,59,9,6
5459,136071927,234,491,2,4,1
5460,20620133,234,382,0,12,6
5461,2052996,234,518,0,48,6
5462,98295322,234,580,26,45,25
5463,24056502,234,406,0,2,2
5464,85935756,233,544,0,22,1
5465,81099003,233,474,4,0,8
5466,54559085,233,703,2,95,5
5467,16311563,233,462,0,4,8
5468,69855008,233,739,32,2,10
5469,32694337,233,551,4,8,4
5470,21279140,233,760,1,82,42
5471,59488150,233,665,1,34,10
5472,66108640,233,547,0,6,8
5473,84783867,233,568,4,12,0
5474,88110785,233,514,1,39,27
5475,71107115,233,593,1,13,6
5476,119949040,233,505,0,0,0
5477,78507048,233,580,18,0,7
5478,88390200,233,542,42,10,0
5479,5850418,233,556,20,9,7
5480,137252013,233,680,44,0,6
5481,113143859,233,595,1,16,5
5482,104102895,233,480,0,0,0
5483,104392067,233,563,2,0,8
5484,136435630,233,621,55,0,1
5485,10031528,233,582,0,3,0
5486,52126011,233,510,7,1,4
5487,100589589,232,543,1,28,1
5488,130679957,232,615,39,16,11
5489,120169453,232,587,0,13,4
5490,62640452,232,701,0,47,24
5491,68587289,232,536,1,5,7
5492,22330924,232,556,1,3,3
5493,67939043,232,564,36,14,8
5494,89769768,232,493,0,3,3
5495,26244154,232,697,79,10,11
5496,79707989,232,395,2,4,0
5497,49194169,232,684,0,39,11
5498,73172497,232,591,12,0,4
5499,7696156,232,564,1,10,4
5500,82176030,232,403,0,1,7
5501,33292913,232,586,15,10,17
5502,40071220,232,562,0,30,2
5503,92680330,232,446,0,5,1
5504,96499969,232,446,1,0,2
5505,96083423,231,499,1,9,17
5506,71902003,231,462,122,0,0
5507,34215675,231,626,13,10,7
5508,90505829,231,653,41,17,10
5509,87962860,231,529,0,0,0
5510,2210210,231,622,0,11,7
5511,72103375,231,525,1,13,10
5512,131433918,231,416,1,0,2
5513,41998693,231,614,17,11,9
5514,135116529,231,782,13,13,21
5515,135152581,231,574,2,68,5
5516,48585859,231,695,8,6,5
5517,101955831,231,418,2,6,5
5518,11359518,231,517,38,49,12
5519,89772683,231,598,1,15,7
5520,19470448,231,559,0,38,9
5521,95699045,230,529,1,2,6
5522,100289917,230,563,2,40,1
5523,101406373,230,736,0,12,9
5524,111725279,230,604,6,10,1
5525,129022180,230,621,2,3,8
5526,75392617,230,624,1,32,9
5527,94625250,230,557,0,13,3
5528,2850672,230,618,3,18,1
5529,51840412,230,525,1,4,7
5530,68672928,230,548,2,50,11
5531,122995738,230,667,28,11,13
5532,37962600,230,511,18,2,3
5533,12510618,230,524,2,4,6
5534,5091786,230,602,0,14,13
5535,47316113,230,416,0,2,0
5536,47530722,230,669,1,52,49
5537,117580921,230,667,0,12,11
5538,28610813,230,610,1,23,18
5539,122648349,230,499,1,16,2
5540,62651169,230,584,0,1,13
5541,33141354,229,554,0,52,19
5542,30402171,229,552,2,7,7
5543,7815258,229,604,2,23,4
5544,83052376,229,525,11,0,4
5545,7176156,229,542,1,32,12
5546,61181574,229,420,1,60,2
5547,88164548,229,632,1,22,1
5548,50284640,229,771,26,3,13
5549,125084529,229,401,2,0,9
5550,31232686,229,589,1,12,9
5551,95123293,229,623,38,9,9
5552,37623476,229,614,1,14,7
5553,24414641,228,553,0,65,50
5554,34024423,228,467,7,10,5
5555,74871408,228,713,1,3,10
5556,28417289,228,629,5,38,19
5557,116772930,228,578,10,8,8
5558,97496187,228,731,17,6,3
5559,11093902,228,611,1,60,15
5560,21968836,228,640,0,29,33
5561,23691903,228,745,34,1,4
5562,103466242,228,516,1,55,2
5563,81389039,228,526,0,2,5
5564,119576056,228,534,0,78,4
5565,102711872,227,796,0,15,6
5566,114125718,227,492,0,5,8
5567,24275946,227,524,0,17,0
5568,123141066,227,669,1,30,16
5569,34390644,227,718,17,14,21
5570,96778352,227,527,8,1,4
